회원번호,회원상태,성별,나이,등록카드,결혼,구독여부,주소지,세부주소지
592164224,정상회원,남,52,롯데카드,,False,부산광역시,영도구
592260736,정상회원,여,39,국민은행,기혼,False,서울특별시,동작구
592516864,정상회원,여,32,롯데카드,기혼,False,전라북도,군산시
592591104,정상회원,여,31,연결앱결제,미혼,True,전라북도,전주시
592689472,정상회원,여,34,연결앱결제,기혼,False,충청남도,아산시
592789696,정상회원,남,29,신한카드,기혼,False,경상남도,창원시
592888064,정상회원,여,71,연결앱결제,기혼,False,강원도,태백시
593068096,정상회원,여,55,신한은행,미혼,False,경상남도,거제시
593095936,정상회원,여,33,현대카드,기혼,False,경기도,고양시
593164608,정상회원,여,51,농협중앙회,,True,서울특별시,광진구
593374336,정상회원,여,44,롯데카드,미혼,False,경상북도,경산시
593519104,정상회원,여,31,광주은행,기혼,False,대전광역시,유성구
593526528,정상회원,여,37,광주은행,미혼,,강원도,태백시
593665728,정상회원,여,34,롯데카드,,,서울특별시,은평구
593669440,탈퇴,여,36,국민은행,기혼,,부산광역시,기장군
593777088,정상회원,여,54,국민은행,미혼,False,부산광역시,연제구
593855040,정상회원,여,70,현대카드,기혼,,서울특별시,영등포구
593940416,정상회원,여,35,농협중앙회,미혼,False,경상남도,창녕군
594211392,정상회원,여,31,롯데카드,기혼,False,경기도,이천시
594628992,정상회원,여,31,롯데카드,미혼,True,울산광역시,울주군
594638272,정상회원,여,49,농협중앙회,,False,경상남도,김해시
594658688,정상회원,여,55,광주은행,기혼,False,경기도,화성시
594745920,정상회원,남,31,연결앱결제,기혼,False,대전광역시,서구
595018752,정상회원,여,35,연결앱결제,미혼,False,충청남도,천안시
595057728,정상회원,여,31,현대카드,미혼,False,강원도,홍천군
595068864,정상회원,여,45,롯데카드,미혼,False,강원도,원주시
595408512,정상회원,여,56,신한은행,기혼,True,경기도,용인시
595477184,정상회원,여,42,농협중앙회,미혼,False,울산광역시,울주군
595551424,정상회원,여,51,롯데카드,미혼,False,서울특별시,서대문구
595560704,정상회원,여,49,농협중앙회,미혼,False,서울특별시,영등포구
595575552,정상회원,여,46,연결앱결제,,False,경상남도,김해시
595597824,정상회원,여,21,신한은행,기혼,False,서울특별시,강남구
595690624,정상회원,여,41,BC카드,,False,경상남도,거제시
595709184,정상회원,여,34,기업은행,기혼,,충청남도,논산시
595724032,정상회원,여,42,우리은행,기혼,False,부산광역시,해운대구
595883648,정상회원,여,30,BC카드,기혼,,경상남도,김해시
596275264,정상회원,여,33,연결앱결제,기혼,False,강원도,원주시
596416320,정상회원,여,42,농협중앙회,미혼,True,경상남도,김해시
596473856,정상회원,남,77,우리은행,기혼,False,부산광역시,북구
596653888,정상회원,여,27,BC카드,기혼,False,전라북도,전주시
596726272,정상회원,여,42,우리은행,미혼,False,강원도,춘천시
596982400,정상회원,여,36,우리은행,미혼,False,울산광역시,북구
597578176,정상회원,여,56,연결앱결제,,,충청남도,금산군
597832448,정상회원,여,40,우리은행,미혼,False,부산광역시,수영구
597943808,정상회원,여,59,신한은행,기혼,False,경상남도,진주시
597979072,정상회원,여,65,새마을금고,미혼,False,울산광역시,울주군
597980928,정상회원,여,37,미래에셋증권,기혼,False,대구광역시,달서구
598019904,정상회원,여,63,연결앱결제,,False,대구광역시,달서구
598140544,정상회원,여,65,BC카드,미혼,,경상북도,칠곡군
598329856,정상회원,여,60,농협중앙회,미혼,False,경상남도,거제시
598340992,정상회원,여,78,우리은행,,True,울산광역시,중구
598350272,정상회원,여,35,롯데카드,기혼,False,전라북도,군산시
598361408,정상회원,여,40,연결앱결제,기혼,False,전라북도,정읍시
598548864,정상회원,여,52,롯데카드,기혼,False,인천광역시,중구
598556288,정상회원,여,41,대구은행,미혼,False,경기도,수원시
598598976,정상회원,남,69,신한은행,기혼,,세종특별자치시,
598621248,정상회원,여,43,신한카드,기혼,False,전라북도,전주시
598715904,정상회원,여,77,연결앱결제,,False,광주광역시,광산구
598801280,정상회원,남,39,농협중앙회,기혼,False,경기도,안산시
598905216,정상회원,여,74,농협중앙회,,False,광주광역시,동구
598907072,정상회원,여,60,기업은행,미혼,False,부산광역시,부산진구
598944192,정상회원,여,38,삼성카드,미혼,False,광주광역시,광산구
598955328,정상회원,여,55,신협중앙회,기혼,False,전라북도,익산시
599020288,정상회원,여,55,롯데카드,,False,경기도,수원시
599057408,정상회원,여,41,신한은행,,False,경기도,남양주시
599072256,정상회원,여,32,신한은행,미혼,True,경기도,부천시
599155776,정상회원,남,58,신한카드,,,광주광역시,북구
599402624,정상회원,여,31,롯데카드,미혼,,부산광역시,해운대구
599449024,정상회원,여,36,현대카드,,False,전라남도,목포시
600334336,정상회원,여,34,신한은행,미혼,False,강원도,춘천시
600349184,정상회원,여,44,롯데카드,기혼,False,대전광역시,서구
600423424,정상회원,여,56,국민카드,,False,대구광역시,동구
600889280,정상회원,여,42,농협중앙회,,,경상북도,상주시
600930112,정상회원,여,44,BC카드,미혼,True,부산광역시,북구
601099008,정상회원,여,41,현대카드,기혼,True,대구광역시,북구
601399680,정상회원,여,31,미래에셋증권,미혼,False,서울특별시,노원구
601559296,정상회원,여,32,신한카드,,False,울산광역시,울주군
601639104,정상회원,여,42,연결앱결제,,False,충청남도,아산시
601763456,정상회원,남,72,연결앱결제,기혼,False,부산광역시,기장군
601898944,정상회원,여,71,삼성카드,미혼,False,부산광역시,사하구
602060416,정상회원,여,41,신한은행,미혼,False,경기도,수원시
602181056,정상회원,여,63,연결앱결제,기혼,False,경상남도,창원시
602233024,정상회원,여,42,농협중앙회,기혼,False,경기도,동두천시
602246016,정상회원,여,33,하나은행,미혼,True,서울특별시,노원구
602307264,정상회원,여,36,신한은행,기혼,False,대구광역시,달서구
602344384,정상회원,여,37,신한은행,미혼,True,경상남도,거제시
602377792,정상회원,여,48,연결앱결제,미혼,False,인천광역시,서구
602522560,정상회원,여,62,연결앱결제,미혼,False,경상남도,창원시
602529984,정상회원,여,64,하나은행,기혼,False,경상남도,거제시
602786112,정상회원,여,33,국민은행,미혼,False,경기도,시흥시
602821376,정상회원,여,44,부산은행,기혼,True,충청남도,천안시
603222272,정상회원,여,36,롯데카드,기혼,,강원도,원주시
603253824,정상회원,여,39,외환은행,미혼,False,울산광역시,울주군
603383744,정상회원,여,37,기업은행,기혼,False,전라남도,여수시
603415296,정상회원,여,33,국민카드,기혼,True,경상북도,포항시
603424576,정상회원,여,28,농협중앙회,미혼,False,경상북도,경산시
603730816,정상회원,여,35,BC카드,미혼,False,경상북도,영덕군
603860736,정상회원,여,53,신한은행,미혼,True,경상남도,김해시
604020352,정상회원,여,46,롯데카드,미혼,False,전라북도,군산시
604120576,정상회원,여,36,BC카드,미혼,False,광주광역시,서구
604424960,정상회원,여,58,하나은행,미혼,False,경상남도,거제시
604445376,정상회원,여,41,삼성카드,,False,경상북도,경산시
604532608,정상회원,여,34,우리은행,기혼,False,경기도,광주시
604606848,정상회원,여,38,우리은행,미혼,,서울특별시,노원구
604903808,정상회원,여,31,신한카드,기혼,True,대전광역시,동구
605271296,정상회원,여,29,신한은행,,False,충청북도,단양군
605471744,정상회원,여,46,농협중앙회,미혼,False,제주특별자치도,제주시
605545984,정상회원,여,34,우리은행,,False,대구광역시,북구
605683328,정상회원,여,37,국민은행,미혼,False,전라북도,전주시
605796544,정상회원,여,67,농협중앙회,기혼,,강원도,원주시
605937600,정상회원,여,33,신한은행,미혼,False,서울특별시,강북구
606034112,정상회원,여,56,씨티은행,미혼,False,경상남도,거제시
606139904,정상회원,여,49,신한은행,기혼,True,서울특별시,마포구
606190016,정상회원,여,57,경남은행,기혼,,제주특별자치도,서귀포시
606271680,정상회원,여,66,농협중앙회,미혼,False,경상남도,김해시
606292096,정상회원,여,37,농협중앙회,미혼,,부산광역시,사하구
606620608,정상회원,여,62,농협중앙회,기혼,,경기도,시흥시
606635456,정상회원,여,37,대구은행,미혼,False,서울특별시,서초구
606854464,정상회원,여,52,BC카드,미혼,False,경기도,남양주시
606878592,정상회원,여,35,신한카드,기혼,False,경기도,용인시
606984384,정상회원,여,43,신한은행,미혼,True,충청남도,서산시
607028928,정상회원,여,58,롯데카드,기혼,,대구광역시,달서구
607101312,정상회원,여,37,연결앱결제,기혼,False,전라북도,군산시
607121728,정상회원,여,45,농협중앙회,기혼,False,인천광역시,남동구
607376000,정상회원,여,34,국민은행,기혼,,경상북도,구미시
607611712,정상회원,여,34,신한카드,미혼,False,부산광역시,연제구
607852992,정상회원,여,29,농협중앙회,기혼,True,인천광역시,옹진군
607862272,정상회원,여,57,국민은행,기혼,False,대구광역시,동구
608072000,정상회원,여,42,롯데카드,,,경기도,의정부시
608114688,정상회원,여,29,연결앱결제,,False,서울특별시,송파구
608316992,정상회원,여,35,롯데카드,기혼,False,대구광역시,달성군
608469184,정상회원,여,50,BC카드,기혼,False,서울특별시,노원구
608489600,정상회원,여,41,국민은행,미혼,False,서울특별시,동작구
608647360,정상회원,여,35,국민은행,기혼,False,경기도,안양시
609161472,정상회원,여,54,국민은행,미혼,False,충청북도,음성군
609265408,정상회원,여,73,연결앱결제,기혼,False,서울특별시,도봉구
609278400,정상회원,여,34,농협중앙회,기혼,False,인천광역시,계양구
609575360,정상회원,여,34,국민은행,,,대전광역시,중구
609653312,정상회원,여,28,연결앱결제,기혼,False,대전광역시,중구
609751680,정상회원,여,34,국민은행,기혼,False,부산광역시,연제구
609753536,정상회원,여,30,신한은행,미혼,False,충청남도,아산시
609892736,정상회원,여,35,우리은행,,False,인천광역시,남동구
609900160,정상회원,여,33,롯데카드,미혼,True,부산광역시,부산진구
610074624,정상회원,여,38,연결앱결제,미혼,False,대구광역시,수성구
610132160,정상회원,여,33,신한카드,미혼,False,강원도,원주시
610310336,정상회원,여,64,농협중앙회,미혼,,부산광역시,남구
610419840,정상회원,여,55,신한은행,미혼,False,부산광역시,금정구
610484800,정상회원,여,36,광주은행,미혼,False,경상남도,사천시
610534912,정상회원,여,34,신한은행,미혼,False,충청남도,아산시
610607296,정상회원,여,56,연결앱결제,미혼,False,경상남도,양산시
610612864,정상회원,여,67,우리은행,기혼,False,경상북도,경산시
610794752,정상회원,여,29,연결앱결제,미혼,False,부산광역시,사하구
610891264,정상회원,여,32,대구은행,기혼,,부산광역시,동래구
610909824,정상회원,여,36,연결앱결제,미혼,False,충청북도,보은군
610924672,정상회원,남,73,롯데카드,기혼,False,충청남도,보령시
610937664,정상회원,여,38,우리은행,미혼,False,부산광역시,연제구
